timestamp,ip,EUI,endpoint,value
1664356042.0292475,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.81
1664356032.0292475,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.82
1664356022.0292475,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.85
1664356012.0292475,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.85
1664356002.0292475,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.88
1664355992.0292475,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.88
1664355982.0292475,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.83
1664355972.0292475,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.89
1664355962.0292475,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.86
1664355952.0292475,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.91
1664355942.0292475,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.86
1664355932.0292475,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.82
1664355922.0292475,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Temperature,19.78
1664356042.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,69.25
1664356032.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,69.52
1664356022.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,69.6
1664356012.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,69.20
1664356002.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.0
1664355992.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.58
1664355982.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.23
1664355972.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.75
1664355962.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.90
1664355952.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.25
1664355942.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.75
1664355932.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.66
1664355922.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,70.23
1664355912.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,69.65
1664355902.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,68.90
1664355892.1005695,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Humidity,69.4
1664356042.1738904,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,60247
1664356032.1738904,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,23640
1664356022.1738904,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,24920
1664356012.1738904,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,10584
1664356002.1738904,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,29015
1664355992.1738904,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,14423
1664355982.1738904,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,37205
1664355972.1738904,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,33107
1664355962.1738904,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,56913
1664355952.1738904,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,21841
1664355942.1738904,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,IR,1104
1664356042.243276,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,7607
1664356032.243276,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,52922
1664356022.243276,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,42171
1664356012.243276,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,23739
1664356002.243276,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,3003
1664355992.243276,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,30649
1664355982.243276,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,40889
1664355972.243276,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,30645
1664355962.243276,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,29872
1664355952.243276,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,32940
1664355942.243276,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,50091
1664355932.243276,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Vis,46761
1664356042.326293,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Batt,3.56
1664356032.326293,fd30:93d7:9154:b7c2:4419:582d:13dd:3cc7,0x00124b0021aa378b,Batt,3.56
1664356042.388672,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Temperature,20.26
1664356032.388672,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Temperature,20.28
1664356022.388672,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Temperature,20.24
1664356012.388672,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Temperature,20.20
1664356002.388672,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Temperature,20.22
1664356042.4718645,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Humidity,70.53
1664356032.4718645,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Humidity,70.24
1664356022.4718645,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Humidity,70.1
1664356012.4718645,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Humidity,69.57
1664356002.4718645,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Humidity,69.11
1664355992.4718645,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Humidity,68.91
1664356042.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,46244
1664356032.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,41635
1664356022.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,46242
1664356012.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,39073
1664356002.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,58527
1664355992.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,40861
1664355982.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,39067
1664355972.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,9113
1664355962.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,17817
1664355952.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,52890
1664355942.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,38556
1664355932.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,1437
1664355922.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,44446
1664355912.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,6048
1664355902.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,6817
1664355892.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,20383
1664355882.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,42397
1664355872.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,56730
1664355862.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,40089
1664355852.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,30360
1664355842.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,54926
1664355832.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,8074
1664355822.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,57478
1664355812.5491292,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,IR,21123
1664356042.6491566,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664356032.6491566,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664356022.6491566,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664356012.6491566,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664356002.6491566,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664355992.6491566,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664355982.6491566,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664355972.6491566,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664355962.6491566,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664355952.6491566,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664355942.6491566,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664355932.6491566,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Vis,65535
1664356042.752601,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Batt,3.47
1664356032.752601,fd30:93d7:9154:b7c2:55e1:f077:b731:7788,0x00124b0021aa35a4,Batt,3.47
1664356042.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.79
1664356032.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.81
1664356022.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.79
1664356012.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.80
1664356002.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.79
1664355992.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.81
1664355982.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.81
1664355972.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.82
1664355962.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.81
1664355952.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.82
1664355942.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.84
1664355932.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.86
1664355922.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.81
1664355912.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.82
1664355902.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.81
1664355892.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.78
1664355882.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.79
1664355872.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.81
1664355862.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.77
1664355852.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.78
1664355842.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.77
1664355832.8318956,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Temperature,19.78
1664356042.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,67.65
1664356032.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,67.72
1664356022.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,67.46
1664356012.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,67.73
1664356002.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,67.2
1664355992.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,67.21
1664355982.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,67.91
1664355972.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,68.47
1664355962.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,68.9
1664355952.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,68.79
1664355942.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,68.89
1664355932.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,67.91
1664355922.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,68.66
1664355912.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,69.31
1664355902.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,68.39
1664355892.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,67.90
1664355882.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,67.65
1664355872.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,67.6
1664355862.9430754,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Humidity,67.55
1664356043.0421505,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,36928
1664356033.0421505,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,57640
1664356023.0421505,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,2369
1664356013.0421505,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,48444
1664356003.0421505,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,48192
1664355993.0421505,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,577
1664355983.0421505,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,52544
1664355973.0421505,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,57153
1664355963.0421505,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,59713
1664355953.0421505,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,60734
1664355943.0421505,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,12861
1664355933.0421505,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,IR,11838
1664356043.1279683,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,1865
1664356033.1279683,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,17285
1664356023.1279683,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,19066
1664356013.1279683,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,59268
1664356003.1279683,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,12678
1664355993.1279683,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,23174
1664355983.1279683,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,30090
1664355973.1279683,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,18571
1664355963.1279683,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,63875
1664355953.1279683,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,3712
1664355943.1279683,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Vis,16259
1664356043.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664356033.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664356023.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664356013.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664356003.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664355993.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664355983.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664355973.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664355963.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664355953.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664355943.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664355933.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664355923.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664355913.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664355903.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664355893.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664355883.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664355873.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664355863.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664355853.2100208,fd30:93d7:9154:b7c2:46c6:4be5:deb9:e1f8,0x00124b0021aa36ed,Batt,3.50
1664356043.3066726,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.82
1664356033.3066726,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.82
1664356023.3066726,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.82
1664356013.3066726,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.86
1664356003.3066726,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.85
1664355993.3066726,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.84
1664355983.3066726,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.87
1664355973.3066726,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.92
1664355963.3066726,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.82
1664355953.3066726,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.85
1664355943.3066726,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.84
1664355933.3066726,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.86
1664355923.3066726,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.83
1664355913.3066726,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.82
1664355903.3066726,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Temperature,19.81
1664356043.3693683,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,69.80
1664356033.3693683,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,70.12
1664356023.3693683,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,70.43
1664356013.3693683,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,70.70
1664356003.3693683,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,71.19
1664355993.3693683,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,70.86
1664355983.3693683,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,71.42
1664355973.3693683,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,71.64
1664355963.3693683,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,71.4
1664355953.3693683,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,70.26
1664355943.3693683,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,70.8
1664355933.3693683,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,70.10
1664355923.3693683,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,69.52
1664355913.3693683,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Humidity,69.39
1664356043.428305,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,39206
1664356033.428305,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,34086
1664356023.428305,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,36390
1664356013.428305,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,21286
1664356003.428305,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,65317
1664355993.428305,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,26917
1664355983.428305,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,49188
1664355973.428305,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,62499
1664355963.428305,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,31267
1664355953.428305,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,IR,46114
1664356043.4792325,fd30:93d7:9154:b7c2:3b50:7f6e:c9e9:e7f0,0x00124b0021aa35d5,Vis,60741
